image,time_sec,class_id,class_name,x1,y1,x2,y2,split,source
IMG1561_t195.jpg,195,0,meerkat,562,307,620,425,val,motion_plus_anchor_pseudo
IMG1561_t196.jpg,196,0,meerkat,563,363,642,432,train,motion_plus_anchor_pseudo
IMG1561_t200.jpg,200,0,meerkat,967,173,991,230,val,motion_plus_anchor_pseudo
IMG1561_t205.jpg,205,0,meerkat,717,107,743,161,val,motion_plus_anchor_pseudo
IMG1561_t206.jpg,206,0,meerkat,946,165,987,249,train,motion_plus_anchor_pseudo
IMG1561_t206.jpg,206,0,meerkat,66,626,109,662,train,motion_plus_anchor_pseudo
IMG1561_t207.jpg,207,0,meerkat,948,166,985,234,train,motion_plus_anchor_pseudo
IMG1561_t208.jpg,208,0,meerkat,950,167,979,233,train,motion_plus_anchor_pseudo
IMG1561_t222.jpg,222,0,meerkat,993,228,1026,263,train,motion_plus_anchor_pseudo
IMG1561_t247.jpg,247,0,meerkat,843,77,882,103,train,motion_plus_anchor_pseudo
IMG1561_t248.jpg,248,0,meerkat,660,277,702,308,train,motion_plus_anchor_pseudo
IMG1561_t253.jpg,253,0,meerkat,437,273,475,322,train,motion_plus_anchor_pseudo
IMG1561_t254.jpg,254,0,meerkat,382,164,446,208,train,motion_plus_anchor_pseudo
IMG1561_t254.jpg,254,0,meerkat,437,269,467,307,train,motion_plus_anchor_pseudo
IMG1561_t255.jpg,255,0,meerkat,444,266,482,304,val,motion_plus_anchor_pseudo
IMG1561_t256.jpg,256,0,meerkat,459,272,494,305,train,motion_plus_anchor_pseudo
IMG1561_t257.jpg,257,0,meerkat,66,587,133,665,train,motion_plus_anchor_pseudo
IMG1561_t259.jpg,259,0,meerkat,473,277,535,323,train,motion_plus_anchor_pseudo
IMG1561_t260.jpg,260,0,meerkat,477,280,510,314,val,motion_plus_anchor_pseudo
IMG1561_t261.jpg,261,0,meerkat,476,282,520,320,train,motion_plus_anchor_pseudo
IMG1561_t263.jpg,263,0,meerkat,498,281,539,337,train,motion_plus_anchor_pseudo
IMG1561_t264.jpg,264,0,meerkat,501,283,540,328,train,motion_plus_anchor_pseudo
IMG1561_t268.jpg,268,0,meerkat,439,303,492,345,train,motion_plus_anchor_pseudo
IMG1561_t270.jpg,270,0,meerkat,503,228,547,292,val,motion_plus_anchor_pseudo
IMG1561_t275.jpg,275,0,meerkat,472,375,512,422,val,motion_plus_anchor_pseudo
IMG1561_t276.jpg,276,0,meerkat,473,370,523,424,train,motion_plus_anchor_pseudo
IMG1561_t277.jpg,277,0,meerkat,471,371,523,424,train,motion_plus_anchor_pseudo
IMG1561_t278.jpg,278,0,meerkat,489,400,543,439,train,motion_plus_anchor_pseudo
IMG1561_t279.jpg,279,0,meerkat,484,394,547,441,train,motion_plus_anchor_pseudo
IMG1561_t280.jpg,280,0,meerkat,504,399,542,438,val,motion_plus_anchor_pseudo
IMG1561_t281.jpg,281,0,meerkat,211,291,257,335,train,motion_plus_anchor_pseudo
IMG1561_t281.jpg,281,0,meerkat,504,401,543,436,train,motion_plus_anchor_pseudo
IMG1561_t282.jpg,282,0,meerkat,476,391,551,446,train,motion_plus_anchor_pseudo
IMG1561_t282.jpg,282,0,meerkat,211,292,248,330,train,motion_plus_anchor_pseudo
IMG1561_t283.jpg,283,0,meerkat,210,301,247,330,train,motion_plus_anchor_pseudo
IMG1561_t289.jpg,289,0,meerkat,238,362,266,410,train,motion_plus_anchor_pseudo
IMG1561_t290.jpg,290,0,meerkat,233,369,272,425,val,motion_plus_anchor_pseudo
IMG1561_t300.jpg,300,0,meerkat,237,360,314,404,val,motion_plus_anchor_pseudo
IMG1561_t302.jpg,302,0,meerkat,383,325,421,363,train,motion_plus_anchor_pseudo
IMG1561_t304.jpg,304,0,meerkat,345,652,445,720,train,motion_plus_anchor_pseudo
IMG1561_t305.jpg,305,0,meerkat,560,577,675,664,val,motion_plus_anchor_pseudo
IMG1561_t305.jpg,305,0,meerkat,408,298,439,331,val,motion_plus_anchor_pseudo
IMG1561_t306.jpg,306,0,meerkat,614,662,675,720,train,motion_plus_anchor_pseudo
IMG1561_t306.jpg,306,0,meerkat,698,608,753,644,train,motion_plus_anchor_pseudo
IMG1561_t306.jpg,306,0,meerkat,382,287,416,317,train,motion_plus_anchor_pseudo
IMG1561_t309.jpg,309,0,meerkat,706,688,758,720,train,motion_plus_anchor_pseudo
IMG1561_t309.jpg,309,0,meerkat,479,262,516,292,train,motion_plus_anchor_pseudo
IMG1561_t310.jpg,310,0,meerkat,700,547,789,632,val,motion_plus_anchor_pseudo
IMG1561_t311.jpg,311,0,meerkat,787,472,823,524,train,motion_plus_anchor_pseudo
IMG1561_t313.jpg,313,0,meerkat,766,468,814,499,train,motion_plus_anchor_pseudo
IMG1561_t314.jpg,314,0,meerkat,736,486,793,540,train,motion_plus_anchor_pseudo
IMG1561_t315.jpg,315,0,meerkat,445,300,530,430,val,motion_plus_anchor_pseudo
IMG1561_t315.jpg,315,0,meerkat,612,467,668,512,val,motion_plus_anchor_pseudo
IMG1561_t316.jpg,316,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t317.jpg,317,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t318.jpg,318,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t319.jpg,319,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t320.jpg,320,0,meerkat,445,300,530,430,val,motion_plus_anchor_pseudo
IMG1561_t321.jpg,321,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t322.jpg,322,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t323.jpg,323,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t324.jpg,324,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t325.jpg,325,0,meerkat,445,300,530,430,val,motion_plus_anchor_pseudo
IMG1561_t325.jpg,325,0,meerkat,522,271,552,313,val,motion_plus_anchor_pseudo
IMG1561_t326.jpg,326,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t327.jpg,327,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t327.jpg,327,0,meerkat,463,232,518,279,train,motion_plus_anchor_pseudo
IMG1561_t328.jpg,328,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t329.jpg,329,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t330.jpg,330,0,meerkat,445,300,530,430,val,motion_plus_anchor_pseudo
IMG1561_t330.jpg,330,0,meerkat,615,456,649,492,val,motion_plus_anchor_pseudo
IMG1561_t331.jpg,331,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t332.jpg,332,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t332.jpg,332,0,meerkat,211,486,270,530,train,motion_plus_anchor_pseudo
IMG1561_t333.jpg,333,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t334.jpg,334,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t335.jpg,335,0,meerkat,445,300,530,430,val,motion_plus_anchor_pseudo
IMG1561_t336.jpg,336,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t336.jpg,336,0,meerkat,432,469,474,499,train,motion_plus_anchor_pseudo
IMG1561_t337.jpg,337,0,meerkat,445,391,497,506,train,motion_plus_anchor_pseudo
IMG1561_t337.jpg,337,0,meerkat,430,316,466,344,train,motion_plus_anchor_pseudo
IMG1561_t338.jpg,338,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t338.jpg,338,0,meerkat,429,390,497,506,train,motion_plus_anchor_pseudo
IMG1561_t339.jpg,339,0,meerkat,453,394,483,461,train,motion_plus_anchor_pseudo
IMG1561_t340.jpg,340,0,meerkat,455,262,518,299,val,motion_plus_anchor_pseudo
IMG1561_t340.jpg,340,0,meerkat,454,395,483,464,val,motion_plus_anchor_pseudo
IMG1561_t341.jpg,341,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t341.jpg,341,0,meerkat,448,409,493,483,train,motion_plus_anchor_pseudo
IMG1561_t342.jpg,342,0,meerkat,446,392,495,486,train,motion_plus_anchor_pseudo
IMG1561_t343.jpg,343,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t343.jpg,343,0,meerkat,451,436,510,498,train,motion_plus_anchor_pseudo
IMG1561_t344.jpg,344,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t345.jpg,345,0,meerkat,445,300,530,430,val,motion_plus_anchor_pseudo
IMG1561_t346.jpg,346,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t347.jpg,347,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t347.jpg,347,0,meerkat,600,358,670,410,train,motion_plus_anchor_pseudo
IMG1561_t348.jpg,348,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t349.jpg,349,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t349.jpg,349,0,meerkat,725,312,762,351,train,motion_plus_anchor_pseudo
IMG1561_t350.jpg,350,0,meerkat,445,300,530,430,val,motion_plus_anchor_pseudo
IMG1561_t350.jpg,350,0,meerkat,734,310,763,353,val,motion_plus_anchor_pseudo
IMG1561_t351.jpg,351,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t351.jpg,351,0,meerkat,881,244,912,291,train,motion_plus_anchor_pseudo
IMG1561_t352.jpg,352,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t353.jpg,353,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t354.jpg,354,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t355.jpg,355,0,meerkat,445,300,530,430,val,motion_plus_anchor_pseudo
IMG1561_t356.jpg,356,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t357.jpg,357,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t357.jpg,357,0,meerkat,530,261,571,315,train,motion_plus_anchor_pseudo
IMG1561_t358.jpg,358,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t358.jpg,358,0,meerkat,523,241,554,278,train,motion_plus_anchor_pseudo
IMG1561_t359.jpg,359,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t360.jpg,360,0,meerkat,445,300,530,430,val,motion_plus_anchor_pseudo
IMG1561_t361.jpg,361,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t362.jpg,362,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t363.jpg,363,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t364.jpg,364,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t365.jpg,365,0,meerkat,445,300,530,430,val,motion_plus_anchor_pseudo
IMG1561_t366.jpg,366,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t366.jpg,366,0,meerkat,617,458,651,491,train,motion_plus_anchor_pseudo
IMG1561_t367.jpg,367,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t367.jpg,367,0,meerkat,196,258,239,289,train,motion_plus_anchor_pseudo
IMG1561_t368.jpg,368,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t368.jpg,368,0,meerkat,193,258,240,289,train,motion_plus_anchor_pseudo
IMG1561_t369.jpg,369,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t369.jpg,369,0,meerkat,195,260,251,290,train,motion_plus_anchor_pseudo
IMG1561_t370.jpg,370,0,meerkat,445,300,530,430,val,motion_plus_anchor_pseudo
IMG1561_t370.jpg,370,0,meerkat,196,259,232,288,val,motion_plus_anchor_pseudo
IMG1561_t371.jpg,371,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t371.jpg,371,0,meerkat,195,253,233,288,train,motion_plus_anchor_pseudo
IMG1561_t372.jpg,372,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t373.jpg,373,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t373.jpg,373,0,meerkat,608,415,662,499,train,motion_plus_anchor_pseudo
IMG1561_t374.jpg,374,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t374.jpg,374,0,meerkat,206,238,237,274,train,motion_plus_anchor_pseudo
IMG1561_t374.jpg,374,0,meerkat,559,382,590,416,train,motion_plus_anchor_pseudo
IMG1561_t375.jpg,375,0,meerkat,445,300,530,430,val,motion_plus_anchor_pseudo
IMG1561_t376.jpg,376,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t377.jpg,377,0,meerkat,445,300,530,430,train,motion_plus_anchor_pseudo
IMG1561_t377.jpg,377,0,meerkat,202,223,239,279,train,motion_plus_anchor_pseudo
IMG1561_t378.jpg,378,0,meerkat,497,372,531,419,train,motion_plus_anchor_pseudo
IMG1561_t379.jpg,379,0,meerkat,500,363,537,420,train,motion_plus_anchor_pseudo
IMG1561_t380.jpg,380,0,meerkat,503,373,534,418,val,motion_plus_anchor_pseudo
IMG1561_t384.jpg,384,0,meerkat,222,249,281,287,train,motion_plus_anchor_pseudo
IMG1561_t391.jpg,391,0,meerkat,619,458,650,490,train,motion_plus_anchor_pseudo
IMG1561_t428.jpg,428,0,meerkat,498,294,550,419,train,motion_plus_anchor_pseudo
IMG1561_t429.jpg,429,0,meerkat,498,294,551,419,train,motion_plus_anchor_pseudo
IMG1561_t430.jpg,430,0,meerkat,501,301,547,397,val,motion_plus_anchor_pseudo
IMG1561_t431.jpg,431,0,meerkat,499,297,550,418,train,motion_plus_anchor_pseudo
IMG1561_t432.jpg,432,0,meerkat,503,299,549,399,train,motion_plus_anchor_pseudo
IMG1561_t433.jpg,433,0,meerkat,500,313,550,418,train,motion_plus_anchor_pseudo
IMG1561_t434.jpg,434,0,meerkat,498,304,548,418,train,motion_plus_anchor_pseudo
IMG1561_t435.jpg,435,0,meerkat,495,297,546,402,val,motion_plus_anchor_pseudo
IMG1561_t436.jpg,436,0,meerkat,508,322,540,365,train,motion_plus_anchor_pseudo
IMG1561_t438.jpg,438,0,meerkat,729,78,760,133,train,motion_plus_anchor_pseudo
IMG1561_t439.jpg,439,0,meerkat,496,305,540,389,train,motion_plus_anchor_pseudo
IMG1561_t439.jpg,439,0,meerkat,728,78,761,134,train,motion_plus_anchor_pseudo
IMG1561_t440.jpg,440,0,meerkat,493,324,528,383,val,motion_plus_anchor_pseudo
IMG1561_t440.jpg,440,0,meerkat,729,78,762,134,val,motion_plus_anchor_pseudo
IMG1561_t441.jpg,441,0,meerkat,490,310,532,394,train,motion_plus_anchor_pseudo
IMG1561_t441.jpg,441,0,meerkat,729,78,762,134,train,motion_plus_anchor_pseudo
IMG1561_t442.jpg,442,0,meerkat,494,325,527,368,train,motion_plus_anchor_pseudo
IMG1561_t443.jpg,443,0,meerkat,489,311,526,376,train,motion_plus_anchor_pseudo
IMG1561_t444.jpg,444,0,meerkat,487,310,527,384,train,motion_plus_anchor_pseudo
IMG1561_t445.jpg,445,0,meerkat,489,324,526,382,val,motion_plus_anchor_pseudo
IMG1561_t446.jpg,446,0,meerkat,490,325,526,382,train,motion_plus_anchor_pseudo
IMG1561_t447.jpg,447,0,meerkat,488,326,526,383,train,motion_plus_anchor_pseudo
IMG1561_t464.jpg,464,0,meerkat,208,680,243,710,train,motion_plus_anchor_pseudo
IMG1561_t470.jpg,470,0,meerkat,331,606,465,702,val,motion_plus_anchor_pseudo
IMG1561_t470.jpg,470,0,meerkat,865,310,935,470,val,motion_plus_anchor_pseudo
IMG1561_t470.jpg,470,0,meerkat,600,105,660,235,val,motion_plus_anchor_pseudo
IMG1561_t471.jpg,471,0,meerkat,865,310,935,470,train,motion_plus_anchor_pseudo
IMG1561_t471.jpg,471,0,meerkat,324,612,424,691,train,motion_plus_anchor_pseudo
IMG1561_t471.jpg,471,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t472.jpg,472,0,meerkat,865,310,935,470,train,motion_plus_anchor_pseudo
IMG1561_t472.jpg,472,0,meerkat,325,601,444,679,train,motion_plus_anchor_pseudo
IMG1561_t472.jpg,472,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t473.jpg,473,0,meerkat,369,486,489,616,train,motion_plus_anchor_pseudo
IMG1561_t473.jpg,473,0,meerkat,865,310,935,470,train,motion_plus_anchor_pseudo
IMG1561_t473.jpg,473,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t474.jpg,474,0,meerkat,865,310,935,470,train,motion_plus_anchor_pseudo
IMG1561_t474.jpg,474,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t474.jpg,474,0,meerkat,507,518,563,550,train,motion_plus_anchor_pseudo
IMG1561_t474.jpg,474,0,meerkat,411,560,455,594,train,motion_plus_anchor_pseudo
IMG1561_t475.jpg,475,0,meerkat,865,310,935,470,val,motion_plus_anchor_pseudo
IMG1561_t475.jpg,475,0,meerkat,600,105,660,235,val,motion_plus_anchor_pseudo
IMG1561_t476.jpg,476,0,meerkat,865,310,935,470,train,motion_plus_anchor_pseudo
IMG1561_t476.jpg,476,0,meerkat,634,543,753,622,train,motion_plus_anchor_pseudo
IMG1561_t476.jpg,476,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t477.jpg,477,0,meerkat,865,310,935,470,train,motion_plus_anchor_pseudo
IMG1561_t477.jpg,477,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t477.jpg,477,0,meerkat,626,634,711,720,train,motion_plus_anchor_pseudo
IMG1561_t477.jpg,477,0,meerkat,725,589,782,628,train,motion_plus_anchor_pseudo
IMG1561_t478.jpg,478,0,meerkat,865,310,935,470,train,motion_plus_anchor_pseudo
IMG1561_t478.jpg,478,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t478.jpg,478,0,meerkat,756,638,844,699,train,motion_plus_anchor_pseudo
IMG1561_t478.jpg,478,0,meerkat,672,677,734,720,train,motion_plus_anchor_pseudo
IMG1561_t479.jpg,479,0,meerkat,865,310,935,470,train,motion_plus_anchor_pseudo
IMG1561_t479.jpg,479,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t479.jpg,479,0,meerkat,695,659,816,720,train,motion_plus_anchor_pseudo
IMG1561_t479.jpg,479,0,meerkat,835,369,882,488,train,motion_plus_anchor_pseudo
IMG1561_t480.jpg,480,0,meerkat,865,310,935,470,val,motion_plus_anchor_pseudo
IMG1561_t480.jpg,480,0,meerkat,600,105,660,235,val,motion_plus_anchor_pseudo
IMG1561_t480.jpg,480,0,meerkat,805,401,833,440,val,motion_plus_anchor_pseudo
IMG1561_t481.jpg,481,0,meerkat,865,310,935,470,train,motion_plus_anchor_pseudo
IMG1561_t481.jpg,481,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t482.jpg,482,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t482.jpg,482,0,meerkat,905,317,947,380,train,motion_plus_anchor_pseudo
IMG1561_t483.jpg,483,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t483.jpg,483,0,meerkat,901,317,942,379,train,motion_plus_anchor_pseudo
IMG1561_t484.jpg,484,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t484.jpg,484,0,meerkat,885,316,945,417,train,motion_plus_anchor_pseudo
IMG1561_t485.jpg,485,0,meerkat,600,105,660,235,val,motion_plus_anchor_pseudo
IMG1561_t485.jpg,485,0,meerkat,878,317,942,416,val,motion_plus_anchor_pseudo
IMG1561_t486.jpg,486,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t486.jpg,486,0,meerkat,893,325,937,400,train,motion_plus_anchor_pseudo
IMG1561_t487.jpg,487,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t487.jpg,487,0,meerkat,878,316,937,416,train,motion_plus_anchor_pseudo
IMG1561_t488.jpg,488,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t488.jpg,488,0,meerkat,883,322,935,410,train,motion_plus_anchor_pseudo
IMG1561_t489.jpg,489,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t489.jpg,489,0,meerkat,883,321,935,412,train,motion_plus_anchor_pseudo
IMG1561_t490.jpg,490,0,meerkat,600,105,660,235,val,motion_plus_anchor_pseudo
IMG1561_t490.jpg,490,0,meerkat,895,321,937,394,val,motion_plus_anchor_pseudo
IMG1561_t491.jpg,491,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t491.jpg,491,0,meerkat,885,320,939,417,train,motion_plus_anchor_pseudo
IMG1561_t492.jpg,492,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t492.jpg,492,0,meerkat,895,322,935,400,train,motion_plus_anchor_pseudo
IMG1561_t493.jpg,493,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t493.jpg,493,0,meerkat,895,320,935,399,train,motion_plus_anchor_pseudo
IMG1561_t494.jpg,494,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t494.jpg,494,0,meerkat,896,323,936,399,train,motion_plus_anchor_pseudo
IMG1561_t495.jpg,495,0,meerkat,600,105,660,235,val,motion_plus_anchor_pseudo
IMG1561_t495.jpg,495,0,meerkat,209,664,257,711,val,motion_plus_anchor_pseudo
IMG1561_t495.jpg,495,0,meerkat,898,322,936,378,val,motion_plus_anchor_pseudo
IMG1561_t496.jpg,496,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t496.jpg,496,0,meerkat,898,321,936,378,train,motion_plus_anchor_pseudo
IMG1561_t497.jpg,497,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t497.jpg,497,0,meerkat,907,323,936,378,train,motion_plus_anchor_pseudo
IMG1561_t498.jpg,498,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t498.jpg,498,0,meerkat,907,329,934,376,train,motion_plus_anchor_pseudo
IMG1561_t499.jpg,499,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t499.jpg,499,0,meerkat,901,335,933,391,train,motion_plus_anchor_pseudo
IMG1561_t500.jpg,500,0,meerkat,865,310,935,470,val,motion_plus_anchor_pseudo
IMG1561_t500.jpg,500,0,meerkat,600,105,660,235,val,motion_plus_anchor_pseudo
IMG1561_t501.jpg,501,0,meerkat,865,310,935,470,train,motion_plus_anchor_pseudo
IMG1561_t501.jpg,501,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t502.jpg,502,0,meerkat,865,310,935,470,train,motion_plus_anchor_pseudo
IMG1561_t502.jpg,502,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t503.jpg,503,0,meerkat,865,310,935,470,train,motion_plus_anchor_pseudo
IMG1561_t503.jpg,503,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t503.jpg,503,0,meerkat,82,268,148,307,train,motion_plus_anchor_pseudo
IMG1561_t504.jpg,504,0,meerkat,865,310,935,470,train,motion_plus_anchor_pseudo
IMG1561_t504.jpg,504,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t505.jpg,505,0,meerkat,865,310,935,470,val,motion_plus_anchor_pseudo
IMG1561_t505.jpg,505,0,meerkat,600,105,660,235,val,motion_plus_anchor_pseudo
IMG1561_t506.jpg,506,0,meerkat,865,310,935,470,train,motion_plus_anchor_pseudo
IMG1561_t506.jpg,506,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t507.jpg,507,0,meerkat,865,310,935,470,train,motion_plus_anchor_pseudo
IMG1561_t507.jpg,507,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t508.jpg,508,0,meerkat,865,310,935,470,train,motion_plus_anchor_pseudo
IMG1561_t508.jpg,508,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t509.jpg,509,0,meerkat,865,310,935,470,train,motion_plus_anchor_pseudo
IMG1561_t509.jpg,509,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t510.jpg,510,0,meerkat,865,310,935,470,val,motion_plus_anchor_pseudo
IMG1561_t510.jpg,510,0,meerkat,600,105,660,235,val,motion_plus_anchor_pseudo
IMG1561_t511.jpg,511,0,meerkat,865,310,935,470,train,motion_plus_anchor_pseudo
IMG1561_t511.jpg,511,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t512.jpg,512,0,meerkat,865,310,935,470,train,motion_plus_anchor_pseudo
IMG1561_t512.jpg,512,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t513.jpg,513,0,meerkat,865,310,935,470,train,motion_plus_anchor_pseudo
IMG1561_t513.jpg,513,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t514.jpg,514,0,meerkat,865,310,935,470,train,motion_plus_anchor_pseudo
IMG1561_t514.jpg,514,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t515.jpg,515,0,meerkat,865,310,935,470,val,motion_plus_anchor_pseudo
IMG1561_t515.jpg,515,0,meerkat,600,105,660,235,val,motion_plus_anchor_pseudo
IMG1561_t516.jpg,516,0,meerkat,865,310,935,470,train,motion_plus_anchor_pseudo
IMG1561_t516.jpg,516,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t517.jpg,517,0,meerkat,865,310,935,470,train,motion_plus_anchor_pseudo
IMG1561_t517.jpg,517,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t518.jpg,518,0,meerkat,865,310,935,470,train,motion_plus_anchor_pseudo
IMG1561_t518.jpg,518,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t519.jpg,519,0,meerkat,865,310,935,470,train,motion_plus_anchor_pseudo
IMG1561_t519.jpg,519,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t520.jpg,520,0,meerkat,865,310,935,470,val,motion_plus_anchor_pseudo
IMG1561_t520.jpg,520,0,meerkat,600,105,660,235,val,motion_plus_anchor_pseudo
IMG1561_t521.jpg,521,0,meerkat,865,310,935,470,train,motion_plus_anchor_pseudo
IMG1561_t521.jpg,521,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t522.jpg,522,0,meerkat,865,310,935,470,train,motion_plus_anchor_pseudo
IMG1561_t522.jpg,522,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t523.jpg,523,0,meerkat,865,310,935,470,train,motion_plus_anchor_pseudo
IMG1561_t523.jpg,523,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t524.jpg,524,0,meerkat,865,310,935,470,train,motion_plus_anchor_pseudo
IMG1561_t524.jpg,524,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t525.jpg,525,0,meerkat,865,310,935,470,val,motion_plus_anchor_pseudo
IMG1561_t525.jpg,525,0,meerkat,600,105,660,235,val,motion_plus_anchor_pseudo
